,Unnamed: 0,ts,ID,DLC,bin
28195,105,0.054159,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14888,106,0.054405,29A,8,11011111001
10070,108,0.054838,2C2,8,0000010100111011000000000000000000000000000000000000000000000000
902,110,0.05527,3F7,8,0000100000000000000001000000000000000000000000000000000000000000
16705,114,0.056871,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11882,116,0.057319,189,8,0011001000000010110001010011110010010000110000100000000000000000
4945,118,0.058889,217,8,1111111111111111000000110000000000000000000000000000000001100000
24880,121,0.059565,2BC,8,1001010010101001001001011101100001100110100101001001111100110110
46590,79,0.059995,2C6,7,10101101111111111111111111111111111111111111111111110000
39053,70,0.060081,352,5,1001100100010000101100110101001011001000
42374,109,0.060201,357,6,110100010000110000001110000000000000000011110000
25185,122,0.062722,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31817,124,0.063143,0C6,8,0111110101011111100000000000000010000000000000011011101001101000
6755,125,0.063384,12E,8,1100101010000000000000010111111111100000111111111111111100000000
21520,126,0.063632,17E,8,100011111111
28196,127,0.063878,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19714,128,0.064114,211,8,0100011000000000111111111111111100001010000000000000000011101011
2850,129,0.064361,242,8,0000000000000000111111111110111111111110000000000000110100000000
10375,131,0.064751,29C,8,0000000000000000000000000000000011111111111111110000000000000000
1795,132,0.064837,218,1,10011000
16706,136,0.066866,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11883,138,0.067315,189,8,0011001000000010110001010011110010010000110000100000000000000000
4643,140,0.068749,657,2,1100000011000000
46591,76,0.069994,2C6,7,10110110001100100000100000000000000001101111011000000100
42375,64,0.070234,357,6,010011010100010000000000000010100100000100000000
25186,144,0.072738,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31818,146,0.073158,0C6,8,0111110101011111100000000000000010000000000000011011110001100110
6756,147,0.073398,12E,8,1100101010000000000000010111111111100000111111111111111100000000
21521,148,0.073646,17E,8,100011111111
28197,149,0.073893,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14889,150,0.074141,29A,8,11111111000
37241,71,0.075043,392,6,000001010000000011100000111111111111111000000001
16707,156,0.076934,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11884,158,0.077383,189,8,0011001000000010110001010011110010010000110000100000000000000000
6447,160,0.07875,4AC,5,0001000010010000010011010010000001100000
4946,161,0.078994,217,8,1111111111111111000000110000000000000000000000000000000001100000
46592,120,0.079993,2C6,7,10101101111111111111111111111111111111111111111111110000
39054,133,0.080108,352,5,0101100001011101000000000000000001000100
42376,152,0.080267,357,6,110100010000110000001110000000000000000011110000
25187,164,0.082716,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31819,166,0.083141,0C6,8,0111110101011111100000000000000010000000000000011011111001100100
6757,167,0.083381,12E,8,1100101010000000000000010111111111100000111111111111111100000000
21522,168,0.083629,17E,8,100011111111
28198,169,0.083875,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19715,170,0.084111,211,8,0100011000000000111111111111111100001010000000000000000011101010
2851,171,0.084357,242,8,0000000000000000111111111110111111111110000000000000110100000000
10376,173,0.084747,29C,8,0000000000000000000000000000000011111111111111110000000000000000
2096,174,0.084998,354,8,0
21213,175,0.085242,5000000000.0,8,0000000000111000000000000000000000000000000110000000000000000000
16708,176,0.087399,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11885,178,0.087846,189,8,0011001000000010110001010011110010010000110000100000000000000000
46593,95,0.089992,2C6,7,10110110001100100000100000000000000001101111011000000100
42377,82,0.090301,357,6,010011010100010000000000000010110000110100000000
1463,183,0.090764,5DA,8,0011100101100111000000000000000010011001001001001011011100100000
34823,184,0.091009,648,8,0000000000000000000000000111111011111100011111101111110000000110
24520,186,0.091397,66A,8,0000000011111110000000000000100100001001110000000000000000000000
25188,187,0.092732,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31820,189,0.093158,0C6,8,0111110101011111100000000000000010000000000000011010000010000010
6758,190,0.093398,12E,8,1100101010000000000000100111111111100000111111111111111100000000
21523,191,0.093647,17E,8,100011111111
28199,192,0.093893,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14890,193,0.094137,29A,8,100011110111
16709,197,0.09689,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11886,199,0.097336,189,8,0011001000000010110001010011110010010000110000100000000000000000
4947,204,0.098911,217,8,1111111111111111000000110000000000000000000000000000000001100000
50812,203,0.099969,563,3,001100100000001010000000
35428,202,0.099969,1A0,2,100010011110000
51416,182,0.099987,41D,4,00010001111100010010000000011011
50208,180,0.099987,511,8,1100010000000000100010100001100001110010110000011101111010101111
46594,163,0.099991,2C6,7,10101101111111111111111111111111111111111111111111110000
36636,135,0.100004,671,2,1110111100000010
40560,40,0.100013,653,5,0000100100000000000000010110100000000000
41164,59,0.100036,552,3,100001010000000000000100
45380,60,0.100036,303,8,1011010101011001001101100111011100010100011001011000011000000000
38448,97,0.100036,204,4,10000100110000000000000000000000
37242,142,0.100057,392,6,011011110000000000000110000000000000000000000000
36032,143,0.100059,668,3,101010110100000000000000
39055,113,0.100135,352,5,1001100100010000101100110101001011001000
45984,153,0.100288,45C,7,01010110000000000000000000000000111111100000000000000000
42378,196,0.100334,357,6,110100010000110000001110000000000000000011110000
41768,154,0.100337,666,5,0011100000110100000000000000000000010000
49606,141,0.10037,575,3,100011100011111001000100
25189,207,0.102736,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31821,209,0.10316,0C6,8,0111110101011111100000000000000010000000000000011010001010000000
6759,210,0.103401,12E,8,1100101010000000000000100111111111100000111111111111111100000000
21524,211,0.103649,17E,8,100011111111
28200,212,0.103895,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19716,213,0.104131,211,8,0100011000000000111111111111111100001010000000000000000011101010
2852,214,0.104377,242,8,0000000000000000111111111110111111111110000000000000110100000000
10377,216,0.104768,29C,8,0000000000000000000000000000000011111111111111110000000000000000
605,218,0.106038,3B7,6,001100111111111101000001010011110111111101000110
16710,219,0.107483,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11887,221,0.107929,189,8,0011001000000010110001010011110010010000110000100000000000000000
46595,117,0.10999,2C6,7,10110110001100100000100000000000000001101111011000000100
4347,223,0.110012,4F8,8,0101100000010000001100001111111111111111000000111111111100000000
42379,100,0.110368,357,6,010011010100010000000000000011001111010000000000
903,224,0.112778,3F7,8,0000100000000000000001000000000000000000000000000000000000000000
31822,226,0.113202,0C6,8,0111110101011111100000000000000010000000000000011010010001111110
6760,227,0.113444,12E,8,1100101110000000000000100111111111100000111111111111111100000000
25190,228,0.11368,17A,8,0011001000000110010100001010101000000000001100000011001000000000
21525,229,0.113929,17E,8,100011111111
28201,230,0.114175,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14891,231,0.114421,29A,8,100111110110
16400,233,0.114831,350,8,1100011100100011010111010110001100010100110010001001010010000101
16711,236,0.116896,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11888,238,0.117348,189,8,0011001000000010110001010011110010010000110000100000000000000000
4948,240,0.11891,217,8,1111111111111111000000110000000000000000000000000000000001100000
31510,243,0.11955,500,5,0000001010100101111111011010100110100100
46596,206,0.119989,2C6,7,10101101111111111111111111111111111111111111111111110000
39056,217,0.120163,352,5,0101100001011101000000000000000001000100
42380,234,0.120401,357,6,110100010000110000001110000000000000000011110000
25191,246,0.122729,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31823,248,0.123155,0C6,8,0111110101011111100000000000000010000000000000011010011001111100
6761,249,0.123397,12E,8,1100101110000000000000100111111111100000111111111111111100000000
21526,250,0.123646,17E,8,100011111111
28202,251,0.123892,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19717,252,0.124129,211,8,0100011000000000111111111111111100001010000000000000000011101010
2853,253,0.124374,242,8,0000000000000000111111111110111111111110000000000000110100000000
10378,255,0.124765,29C,8,0000000000000000000000000000000011111111111111110000000000000000
2097,256,0.125015,354,8,0
37243,107,0.125071,392,6,000001010000000011100000111111111111111000000001
31208,257,0.125255,55D,8,0000011000011101111101000000111110010001100000000000000010000000
16712,258,0.127354,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11889,260,0.127807,189,8,0011001000000010110001010011110010010000110000100000000000000000
46597,139,0.129988,2C6,7,10110110001100100000100000000000000001101111011000000100
42381,123,0.130434,357,6,010011010100010000000000000011011011100000000000
25192,268,0.132729,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31824,270,0.133152,0C6,8,0111110101011111100000000000000010000000000000011010100001111010
6762,271,0.133395,12E,8,1100101110000000000000100111111111100000111111111111111100000000
21527,272,0.133643,17E,8,100011111111
28203,273,0.13389,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14892,274,0.134133,29A,8,101011110101
16713,278,0.13698,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11890,280,0.137433,189,8,0011001000000010110001010011110010010000110000100000000000000000
4949,282,0.13909,217,8,1111111111111111000000110000000000000000000000000000000001100000
303,285,0.139571,2B9,3,011101001011111000000000
46598,242,0.139987,2C6,7,10101101111111111111111111111111111111111111111111110000
39057,155,0.14019,352,5,1001100100010000101100110101001011001000
42382,277,0.140468,357,6,110100010000110000001110000000000000000011110000
25193,286,0.142715,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31825,288,0.143139,0C6,8,0111110101011111100000000000000010000000000000011010101001111000
6763,289,0.143381,12E,8,1100101110000000000000100111111111100000111111111111111100000000
21528,290,0.143629,17E,8,100011111111
28204,291,0.143876,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19718,292,0.144111,211,8,0100011000000000111111111111111100001010000000000000000011101011
2854,293,0.144358,242,8,0000000000000000111111111110111111111110000000000000110100000000
10379,295,0.144748,29C,8,0000000000000000000000000000000011111111111111110000000000000000
16714,297,0.146795,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11891,299,0.147242,189,8,0011001000000010110001010011110010010000110000100000000000000000
1,301,0.148884,5DE,8,1000010
35126,303,0.149771,4DE,3,110000000000000000000000
50813,49,0.149953,563,3,001101000000000000000000
35429,36,0.149953,1A0,2,111000011111110
51417,317,0.14998,41D,4,01101011111111001010010000000000
50209,32,0.14998,511,8,0101001000011001101111000011000110100011001000000000000000100010
46599,159,0.149987,2C6,7,10110110001100100000100000000000000001101111011000000100
36637,407,0.150006,671,2,10000100000000
40561,387,0.15002,653,5,0110111000010000000100000000000000000000
41165,267,0.150054,552,3,011010100000111011010000
45381,316,0.150054,303,8,0111111000000000000000000000100100110000000110011111000011000110
38449,391,0.150054,204,4,01001110011010001001011100000000
37244,244,0.150086,392,6,011011110000000000000110000000000000000000000000
36033,266,0.150088,668,3,000100100000000000000000
45985,262,0.150432,45C,7,10100100011000100000101011100001000000000000000000000001
42383,145,0.150501,357,6,010011010100010000000000000011100110110000000000
41769,263,0.150505,666,5,0110011010000000000000000000000000000000
49607,339,0.150554,575,3,001100100000100000000000
31826,306,0.153124,0C6,8,0111110101011111100000000000000010000000000000011010110001110110
6764,307,0.153365,12E,8,1100101010000000000000000111111111010000111111111111111100000000
25194,308,0.153601,17A,8,0011001000000110010100001010101000000000001100000011001000000000
21529,309,0.153849,17E,8,100011111111
28205,310,0.154095,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14893,311,0.154341,29A,8,101111110100
10071,313,0.154769,2C2,8,0000011000111011000000000000000000000000000000000000000000000000
9769,315,0.155201,4AD,8,0000000011111111111111110000000000000000000000000000000000000000
16715,319,0.1569,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11892,321,0.157347,189,8,0011001000000010110001010011110010010000110000100000000000000000
4950,323,0.158919,217,8,1111111111111111000000110000000000000000000000000000000001100000
24881,326,0.159609,2BC,8,1001010011001001100001010001100010100010100001111011010110110110
46600,284,0.159986,2C6,7,10101101111111111111111111111111111111111111111111110000
39058,296,0.160217,352,5,0101100001011101000000000000000001000100
42384,314,0.160535,357,6,110100010000110000001110000000000000000011110000
25195,327,0.162731,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31827,329,0.163153,0C6,8,0111110101011111100000000000000010000000000000011010111001110100
6765,330,0.163394,12E,8,1100101010000000000000000111111111010000111111111111111100000000
21530,331,0.163642,17E,8,100011111111
28206,332,0.163888,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19719,333,0.164124,211,8,0100011000000000111111111111111100001010000000000000000011101010
2855,334,0.16437,242,8,0000000000000000111111111110111111111110000000000000110100000000
10380,336,0.164761,29C,8,0000000000000000000000000000000011111111111111110000000000000000
1796,337,0.164855,218,1,10011000
2098,338,0.165123,354,8,0
16716,341,0.167346,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11893,343,0.167793,189,8,0011001000000010110001010011110010010000110000100000000000000000
4644,345,0.168717,657,2,1100000011000000
46601,179,0.169985,2C6,7,10110110001100100000100000000000000001101111011000000100
42385,165,0.170568,357,6,010011010100010000000000000011110010000000000000
904,349,0.172764,3F7,8,0000100000000000000001000000000000000000000000000000000000000000
31828,351,0.173189,0C6,8,0111110101011111100000000000000010000000000000011011000001110010
6766,352,0.173425,12E,8,1100101010000000000000010111111111010000111111111111111100000000
25196,353,0.173661,17A,8,0011001000000110010100001010101000000000001100000011001000000000
21531,354,0.173909,17E,8,100011111111
28207,355,0.174155,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14894,356,0.1744,29A,8,110011110011
37245,151,0.1751,392,6,000001010000000011100000111111111111111000000001
16717,362,0.177037,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11894,364,0.177483,189,8,0011001000000010110001010011110010010000110000100000000000000000
6448,366,0.178721,4AC,5,0001000010010010010011010010000001100000
46602,325,0.179984,2C6,7,10101101111111111111111111111111111111111111111111110000
4951,367,0.180216,217,8,1111111111111111000000110000000000000000000000000000000001100000
39059,194,0.180244,352,5,1001100100010000101100110101001010001000
42386,358,0.180602,357,6,110100010000110000001110000000000000000011110000
25197,370,0.182727,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31829,372,0.183144,0C6,8,0111110101011111100000000000000010000000000000011011001001110000
6767,373,0.183381,12E,8,1100101010000000000000010111111111010000111111111111111100000000
21532,374,0.183629,17E,8,100011111111
28208,375,0.183875,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19720,376,0.184111,211,8,0100011000000000111111111111111100001010000000000000000011101100
2856,377,0.184357,242,8,0000000000000000111111111110111111111110000000000000110100000000
10381,379,0.184748,29C,8,0000000000000000000000000000000011111111111111110000000000000000
21214,381,0.18516,5000000000.0,8,0000000000111000000000000000000000000000000110000000000000000000
16718,382,0.186853,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11895,384,0.187299,189,8,0011001000000010110001010011110010010000110000100000000000000000
1464,389,0.189551,5DA,8,0011100101100111000000000000000010011001001001001011011100100000
34824,390,0.189795,648,8,0000000000000000000000000111111011111100011111101111110000000110
46603,200,0.189983,2C6,7,10110110001100100000100000000000000001101111011000000100
24521,392,0.190182,66A,8,0000000011111110000000000000100100001001110000000000000000000000
42387,188,0.190635,357,6,010011010100010000000000000000001000001100000000
25198,393,0.192744,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31830,395,0.193166,0C6,8,0111110101011111100000000000000010000000000000011011010001101110
6768,396,0.193413,12E,8,1100101110000000000000000111111111100000111111111111111100000000
21533,397,0.19366,17E,8,100011111111
28209,398,0.193907,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14895,400,0.194319,29A,8,110111110010
16719,403,0.197373,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11896,405,0.197817,189,8,0011001000000010110001010011110010010000110000100000000000000000
4952,410,0.199773,217,8,1111111111111111000000110000000000000000000000000000000001100000
50814,409,0.199938,563,3,001100100000101001010000
35430,408,0.199938,1A0,2,100010011110000
51418,388,0.199974,41D,4,00010001111100010010000000011011
50210,386,0.199974,511,8,1100010000000000110010011110000100101011001011001110101110010010
46604,369,0.199982,2C6,7,10101101111111111111111111111111111111111111111111110000
36638,340,0.200008,671,2,1110111100000010
40562,245,0.200026,653,5,0000100100000000000000010110100000000000
41166,264,0.200072,552,3,100001010000000000000100
45382,265,0.200072,303,8,1011010101011001111111000011000100010100011001011000011000000000
38450,302,0.200072,204,4,10000100110000000000000000000000
37246,347,0.200114,392,6,011011110000000000000110000000000000000000000000
36034,348,0.200117,668,3,101010110100000000000000
39060,380,0.200271,352,5,0101100001011101000000000000000001000100
45986,359,0.200576,45C,7,01010110000000000000000000000000111111100000000000000000
42388,402,0.200668,357,6,110100010000110000001110000000000000000011110000
41770,360,0.200674,666,5,0011100000110100000000000000000000010000
49608,346,0.200739,575,3,100011100011111001000100
25199,413,0.202744,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31831,415,0.203164,0C6,8,0111110101011111100000000000000010000000000000011011011001101100
6769,416,0.20341,12E,8,1100101110000000000000000111111111100000111111111111111100000000
21534,417,0.203658,17E,8,100011111111
28210,418,0.203904,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19721,419,0.20414,211,8,0100011000000000111111111111111100001010000000000000000011101011
2857,420,0.204387,242,8,0000000000000000111111111110111111111110000000000000110100000000
10382,422,0.204777,29C,8,0000000000000000000000000000000011111111111111110000000000000000
2099,423,0.205027,354,8,0
16720,424,0.207342,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11897,426,0.207792,189,8,0011001000000010110001010011110010010000110000100000000000000000
606,428,0.208192,3B7,6,001100111111111101000001010011110111111101000110
46605,222,0.209981,2C6,7,10110110001100100000100000000000000001101111011000000100
42389,208,0.210702,357,6,010011010100010000000000000000011100111100000000
4348,429,0.212008,4F8,8,0101100000010000001100001111111111111111000000111111111100000000
25200,430,0.212746,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31832,432,0.213173,0C6,8,0111110101011111100000000000000010000000000000011011100001101010
6770,433,0.213411,12E,8,1100101010000000000000010111111111110000111111111111111100000000
21535,434,0.213659,17E,8,100011111111
28211,435,0.213905,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14896,436,0.214151,29A,8,111011110001
16401,438,0.214561,350,8,1100011100100011010111010110001100010100110010001001010010000101
16721,441,0.217557,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11898,443,0.218003,189,8,0011001000000010110001010011110010010000110000100000000000000000
31511,445,0.21959,500,5,0000001000111000100001001000101000011010
4953,446,0.219946,217,8,1111111111111111000000110000000000000000000000000000000001100000
46606,412,0.21998,2C6,7,10101101111111111111111111111111111111111111111111110000
39061,235,0.220298,352,5,1001100100010000101100110101001010001000
42390,439,0.220735,357,6,110100010000110000001110000000000000000011110000
25201,451,0.22275,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31833,453,0.223172,0C6,8,0111110101011111100000000000000010000000000000011011101001101000
6771,454,0.22341,12E,8,1100101010000000000000010111111111110000111111111111111100000000
21536,455,0.223659,17E,8,100011111111
28212,456,0.223905,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19722,457,0.224141,211,8,0100011000000000111111111111111100001010000000000000000011101011
2858,458,0.224386,242,8,0000000000000000111111111110111111111110000000000000110100000000
10383,460,0.224778,29C,8,0000000000000000000000000000000011111111111111110000000000000000
37247,195,0.225128,392,6,000001010000000011100000111111111111111000000001
31209,462,0.225185,55D,8,0000011000011101111101000000111110010001100000000000000010000000
16722,463,0.226804,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11899,465,0.227252,189,8,0011001000000010110001010011110010010000110000100000000000000000
46607,239,0.229979,2C6,7,10110110001100100000100000000000000001101111011000000100
42391,225,0.230769,357,6,010011010100010000000000000000100001101100000000
905,473,0.232771,3F7,8,0000100000000000000001000000000000000000000000000000000000000000
31834,475,0.233191,0C6,8,0111110101011111100000000000000010000000000000011011110001100110
6772,476,0.233431,12E,8,1100101010000000000000000111111111110000111111111111111100000000
25202,477,0.233667,17A,8,0011001000000110010100001010101000000000001100000011001000000000
21537,478,0.233915,17E,8,100011111111
28213,480,0.234326,20C,8,1111100011111111111100100001000011111111111100000000000000000000
14897,481,0.234576,29A,8,111111110000
16723,484,0.236961,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11900,486,0.237408,189,8,0011001000000010110001010011110010010000110000100000000000000000
4954,488,0.238987,217,8,1111111111111111000000110000000000000000000000000000000001100000
304,491,0.23947,2B9,3,001011100111100000000000
46608,448,0.239978,2C6,7,10101101111111111111111111111111111111111111111111110000
39062,461,0.240325,352,5,0101100001011101000000000000000001000100
42392,483,0.240802,357,6,110100010000110000001110000000000000000011110000
25203,492,0.242729,17A,8,0011001000000110010100001010101000000000001100000011001000000000
31835,494,0.243166,0C6,8,0111110101011111100000000000000010000000000000011011111001100100
6773,495,0.243406,12E,8,1100101010000000000000000111111111110000111111111111111100000000
21538,496,0.243655,17E,8,100011111111
28214,497,0.2439,20C,8,1111100011111111111100100001000011111111111100000000000000000000
19723,498,0.244137,211,8,0100011000000000111111111111111100001010000000000000000011101011
2859,499,0.244383,242,8,0000000000000000111111111110111111111110000000000000110100000000
10384,501,0.244773,29C,8,0000000000000000000000000000000011111111111111110000000000000000
2100,502,0.245024,354,8,0
16724,503,0.247472,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
11901,505,0.24792,189,8,0011001000000010110001010011110010010000110000100000000000000000
2,507,0.248849,5DE,8,1000010
35127,509,0.249798,4DE,3,110000000000000000000000
50815,89,0.249922,563,3,001101000000000000000000
35431,78,0.249922,1A0,2,111000011111110
51419,522,0.249967,41D,4,01101011111111001010010000000000
50211,54,0.249967,511,8,0101001000011001101111000011000110100011001000000000000000100010
46609,261,0.249978,2C6,7,10110110001100100000100000000000000001101111011000000100
36639,612,0.25001,671,2,10000100000000
40563,591,0.250033,653,5,0110111000010000000100000000000000000000
41167,472,0.25009,552,3,011010100010010111010000
